EMPLOYEEID;DIVISIONID;DEPARTMENTID;JOBID;JOBCLASSIFICATIONID;MANAGERID;EXITREASON;DATE;EXITDATE;FTE;STANDARDWEEKLYHOURS;WORKINGDAYSPERWEEK;SALARY
E134320;DIV03;DEP032;453;JC_Expert;M266882;Undisclosed;20140212;20991231;1;40;5; 49.904,00 
E134406;DIV03;DEP032;432;JC_Specialist;M237930;Undisclosed;20140212;20991231;1;40;5; 77.628,00 
E134573;DIV02;DEP032;444;JC_Expert;M252825;Undisclosed;20140212;20991231;1;40;5; 102.759,00 
E134994;DIV02;DEP032;461;JC_Associate;M252825;Undisclosed;20140212;20991231;1;40;5; 82.890,00 
E134996;DIV08;DEP032;321;JC_Specialist;M293226;Undisclosed;20140212;20991231;1;40;5; 69.484,00 
E135028;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20140212;20991231;1;40;5; 129.075,00 
E136475;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20140212;20991231;1;40;5; 136.013,00 
E136978;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20140212;20991231;1;40;5; 255.745,00 
E137071;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20140212;20991231;1;40;5; 135.718,00 
E137375;DIV02;DEP032;462;JC_Specialist;M252825;Undisclosed;20140212;20991231;1;40;5; 97.320,00 
E137521;DIV02;DEP032;450;JC_Associate;M252825;Undisclosed;20140212;20991231;1;40;5; 110.110,00 
E137555;DIV05;DEP032;253;JC_Senior specialist;M044139;Undisclosed;20140212;20991231;1;40;5; 85.927,00 
E138487;DIV03;DEP032;453;JC_Expert;M237930;Undisclosed;20140212;20991231;1;40;5; 94.125,00 
E138764;DIV03;DEP032;383;JC_Senior specialist;M237930;Undisclosed;20140212;20991231;1;40;5; 52.815,00 
E138788;DIV09;DEP032;452;JC_Senior specialist;M300121;Undisclosed;20140212;20991231;1;40;5; 47.768,00 
E139484;DIV03;DEP032;452;JC_Senior specialist;M266882;Undisclosed;20140212;20991231;1;40;5; 50.449,00 
E139590;DIV02;DEP032;461;JC_Associate;M252825;Undisclosed;20140212;20991231;1;40;5; 259.557,00 
E139782;DIV03;DEP032;444;JC_Expert;M237930;Undisclosed;20140212;20991231;1;40;5; 129.509,00 
E140134;DIV03;DEP032;371;JC_Associate;M266882;Undisclosed;20140212;20991231;1;40;5; 49.366,00 
E141033;DIV05;DEP032;450;JC_Associate;M044139;Undisclosed;20140212;20991231;1;40;5; 39.050,00 
E141101;DIV02;DEP032;444;JC_Expert;M252825;Undisclosed;20140212;20991231;1;40;5; 94.998,00 
E141782;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20140212;20991231;1;40;5; 86.292,00 
E141936;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20140212;20991231;1;40;5; 98.745,00 
E141972;DIV03;DEP032;442;JC_Specialist;M237930;Undisclosed;20140212;20991231;1;40;5; 109.145,00 
E142209;DIV01;DEP032;453;JC_Expert;M144808;Undisclosed;20140212;20991231;1;40;5; 30.093,00 
E142212;DIV09;DEP032;371;JC_Associate;M300121;Undisclosed;20140212;20991231;1;40;5; 24.705,00 
E143668;DIV03;DEP032;442;JC_Specialist;M237930;Undisclosed;20140212;20991231;1;40;5; 29.387,00 
E144316;DIV03;DEP032;443;JC_Senior specialist;M266882;Undisclosed;20140212;20991231;1;40;5; 54.709,00 
E144346;DIV03;DEP032;392;JC_Senior specialist;M266882;Undisclosed;20140212;20991231;1;40;5; 53.751,00 
E144716;DIV02;DEP032;351;JC_Associate;M252825;Undisclosed;20140212;20991231;1;40;5; 103.545,00 
M144808;DIV01;DEP032;500;JC_Senior Executive;M144808;Undisclosed;20140212;20991231;1;40;5; 934.158,00 
E146006;DIV03;DEP032;231;JC_Specialist;M237930;Undisclosed;20140212;20991231;1;40;5; 94.980,00 
E146054;DIV02;DEP032;443;JC_Senior specialist;M252825;Undisclosed;20140212;20991231;1;40;5; 84.235,00 
E146073;DIV03;DEP032;252;JC_Specialist;M237930;Undisclosed;20140212;20991231;1;40;5; 96.612,00 
E146103;DIV01;DEP032;371;JC_Associate;M144808;Undisclosed;20140212;20991231;1;40;5; 71.591,00 
E146647;DIV02;DEP032;445;JC_Manager;M252825;Undisclosed;20140212;20991231;1;40;5; 127.955,00 
E146812;DIV09;DEP032;413;JC_Senior specialist;M300121;Undisclosed;20140212;20991231;1;40;5; 50.101,00 
E147155;DIV02;DEP032;461;JC_Associate;M252825;Undisclosed;20140212;20991231;1;40;5; 288.432,00 
E147398;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20140212;20991231;1;40;5; 97.135,00 
E147638;DIV02;DEP032;371;JC_Associate;M252825;Undisclosed;20140212;20991231;1;40;5; 98.784,00 
E148159;DIV03;DEP032;445;JC_Manager;M237930;Undisclosed;20140212;20991231;1;40;5; 462.978,00 
E148728;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20140212;20991231;1;40;5; 83.156,00 
E148860;DIV09;DEP032;452;JC_Senior specialist;M300121;Undisclosed;20140212;20991231;1;40;5; 49.081,00 
E149226;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20140212;20991231;1;40;5; 267.096,00 
E149251;DIV02;DEP032;444;JC_Expert;M252825;Undisclosed;20140212;20991231;1;40;5; 94.147,00 
E149594;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20140212;20991231;1;40;5; 258.520,00 
E149825;DIV02;DEP032;444;JC_Expert;M252825;Undisclosed;20140212;20991231;1;40;5; 51.644,00 
E149903;DIV09;DEP032;443;JC_Senior specialist;M300121;Undisclosed;20140212;20991231;1;40;5; 52.983,00 
E150324;DIV01;DEP032;445;JC_Manager;M144808;Undisclosed;20140212;20991231;1;40;5; 51.186,00 
E151636;DIV03;DEP032;293;JC_Senior specialist;M237930;Undisclosed;20140212;20991231;1;40;5; 90.942,00 
E151653;DIV03;DEP032;445;JC_Manager;M237930;Undisclosed;20140212;20991231;1;40;5; 96.327,00 
E152594;DIV03;DEP032;445;JC_Manager;M237930;Undisclosed;20140212;20991231;1;40;5; 78.771,00 
E152783;DIV02;DEP032;443;JC_Senior specialist;M252825;Undisclosed;20140212;20991231;1;40;5; 81.532,00 
E153081;DIV02;DEP032;233;JC_Senior specialist;M252825;Undisclosed;20140212;20991231;1;40;5; 111.902,00 
E153279;DIV02;DEP032;445;JC_Manager;M252825;Undisclosed;20140212;20991231;1;40;5; 117.271,00 
M154464;DIV07;DEP032;312;JC_Specialist;M154464;Undisclosed;20140212;20991231;1;40;5; 51.745,00 
E154492;DIV02;DEP032;392;JC_Senior specialist;M252825;Undisclosed;20140212;20991231;1;40;5; 80.440,00 
E154779;DIV03;DEP032;401;JC_Associate;M237930;Undisclosed;20150210;20991231;1;40;5; 109.398,00 
E154935;DIV06;DEP032;453;JC_Expert;M124542;Undisclosed;20150210;20991231;1;40;5; 29.202,00 
E155267;DIV02;DEP032;271;JC_Specialist;M252825;Undisclosed;20150210;20991231;1;40;5; 78.006,00 
E155387;DIV03;DEP032;443;JC_Senior specialist;M237930;Undisclosed;20150210;20991231;1;40;5; 45.223,00 
E155559;DIV03;DEP032;445;JC_Manager;M237930;Undisclosed;20150210;20991231;1;40;5; 109.032,00 
E156371;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20150210;20991231;1;40;5; 61.120,00 
E156614;DIV02;DEP032;233;JC_Senior specialist;M252825;Undisclosed;20150210;20991231;1;40;5; 275.930,00 
E156867;DIV01;DEP032;454;JC_Manager;M144808;Undisclosed;20150210;20991231;1;40;5; 79.078,00 
E157446;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20150210;20991231;1;40;5; 31.443,00 
E157553;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20150210;20991231;1;40;5; 361.048,00 
E157554;DIV05;DEP032;321;JC_Specialist;M044139;Undisclosed;20150210;20991231;1;40;5; 62.131,00 
E158134;DIV02;DEP032;412;JC_Specialist;M252825;Undisclosed;20150210;20991231;1;40;5; 378.286,00 
E159119;DIV03;DEP032;462;JC_Specialist;M266882;Undisclosed;20150210;20991231;1;40;5; 57.504,00 
E159331;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20150210;20991231;1;40;5; 133.137,00 
E159366;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20150210;20991231;1;40;5; 126.733,00 
E160079;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20150210;20991231;1;40;5; 59.750,00 
E160181;DIV02;DEP032;445;JC_Manager;M252825;Undisclosed;20150210;20991231;1;40;5; 205.856,00 
E160214;DIV05;DEP032;292;JC_Specialist;M044139;Undisclosed;20150210;20991231;1;40;5; 35.502,00 
E160354;DIV03;DEP032;444;JC_Expert;M237930;Undisclosed;20150210;20991231;1;40;5; 47.925,00 
E161366;DIV03;DEP032;412;JC_Specialist;M237930;Undisclosed;20150210;20991231;1;40;5; 89.660,00 
E161953;DIV09;DEP032;452;JC_Senior specialist;M300121;Undisclosed;20150210;20991231;1;40;5; 49.796,00 
E162497;DIV09;DEP032;445;JC_Manager;M300121;Undisclosed;20150210;20991231;1;40;5; 75.354,00 
E162643;DIV08;DEP032;445;JC_Manager;M236190;Undisclosed;20150210;20991231;1;40;5; 100.120,00 
E164716;DIV02;DEP032;262;JC_Specialist;M252825;Undisclosed;20150210;20991231;1;40;5; 77.465,00 
E165093;DIV02;DEP032;252;JC_Specialist;M252825;Undisclosed;20150210;20991231;1;40;5; 32.808,00 
E165288;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20150210;20991231;1;40;5; 30.863,00 
E165372;DIV03;DEP032;443;JC_Senior specialist;M237930;Undisclosed;20150210;20991231;1;40;5; 237.943,00 
E165394;DIV02;DEP032;393;JC_Expert;M252825;Undisclosed;20150210;20991231;1;40;5; 276.150,00 
E165577;DIV03;DEP032;445;JC_Manager;M237930;Undisclosed;20150210;20991231;1;40;5; 84.488,00 
E166776;DIV03;DEP032;453;JC_Expert;M266882;Undisclosed;20150210;20991231;1;40;5; 56.692,00 
E166884;DIV02;DEP032;261;JC_Associate;M252825;Undisclosed;20150210;20991231;1;40;5; 426.165,00 
E167159;DIV02;DEP032;462;JC_Specialist;M252825;Undisclosed;20150210;20991231;1;40;5; 74.059,00 
E167384;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20150210;20991231;1;40;5; 263.232,00 
E167458;DIV02;DEP032;444;JC_Expert;M252825;Undisclosed;20150210;20991231;1;40;5; 113.103,00 
E167524;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20150210;20991231;1;40;5; 105.427,00 
E168186;DIV09;DEP032;445;JC_Manager;M300121;Undisclosed;20150210;20991231;1;40;5; 49.614,00 
E169280;DIV02;DEP032;445;JC_Manager;M252825;Undisclosed;20150210;20991231;1;40;5; 263.954,00 
E169357;DIV02;DEP032;412;JC_Specialist;M252825;Undisclosed;20150210;20991231;1;40;5; 258.946,00 
E169982;DIV02;DEP032;392;JC_Senior specialist;M252825;Undisclosed;20150210;20991231;1;40;5; 96.748,00 
E170411;DIV03;DEP032;445;JC_Manager;M237930;Undisclosed;20150210;20991231;1;40;5; 124.741,00 
E170453;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20150210;20991231;1;40;5; 97.188,00 
E170582;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20150210;20991231;1;40;5; 227.339,00 
E171174;DIV02;DEP032;444;JC_Expert;M252825;Undisclosed;20150210;20991231;1;40;5; 50.841,00 
E171346;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20150210;20991231;1;40;5; 88.211,00 
E171484;DIV02;DEP032;445;JC_Manager;M252825;Undisclosed;20150210;20991231;1;40;5; 104.355,00 
E171799;DIV02;DEP032;444;JC_Expert;M252825;Undisclosed;20150210;20991231;1;40;5; 253.949,00 
E171876;DIV05;DEP032;444;JC_Expert;M044139;Undisclosed;20150210;20991231;1;40;5; 29.756,00 
E172142;DIV03;DEP032;461;JC_Associate;M237930;Undisclosed;20150210;20991231;1;40;5; 112.302,00 
E172264;DIV02;DEP032;351;JC_Associate;M252825;Undisclosed;20150312;20991231;1;40;5; 76.523,00 
E172992;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20150312;20991231;1;40;5; 104.557,00 
E173823;DIV01;DEP032;453;JC_Expert;M144808;Undisclosed;20150312;20991231;1;40;5; 53.320,00 
E174118;DIV03;DEP032;445;JC_Manager;M237930;Undisclosed;20150312;20991231;1;40;5; 290.122,00 
E174234;DIV03;DEP032;444;JC_Expert;M237930;Undisclosed;20150312;20991231;1;40;5; 258.353,00 
E174349;DIV08;DEP032;301;JC_Associate;M236190;Undisclosed;20150312;20991231;1;40;5; 68.053,00 
E174738;DIV09;DEP032;291;JC_Associate;M300121;Undisclosed;20150312;20991231;1;40;5; 137.145,00 
E175474;DIV09;DEP032;452;JC_Senior specialist;M300121;Undisclosed;20150312;20991231;1;40;5; 61.477,00 
E175727;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20150312;20991231;1;40;5; 32.476,00 
E175772;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20150312;20991231;1;40;5; 223.618,00 
E175844;DIV02;DEP032;445;JC_Manager;M252825;Undisclosed;20150312;20991231;1;40;5; 30.418,00 
E176402;DIV05;DEP032;452;JC_Senior specialist;M044139;Undisclosed;20150312;20991231;1;40;5; 61.264,00 
E176434;DIV09;DEP032;454;JC_Manager;M300121;Undisclosed;20150412;20991231;1;40;5; 85.578,00 
E176595;DIV04;DEP032;232;JC_Senior specialist;M019974;Undisclosed;20150412;20991231;1;40;5; 56.461,00 
E176656;DIV05;DEP032;351;JC_Associate;M044139;Undisclosed;20150412;20991231;1;40;5; 32.168,00 
E176950;DIV03;DEP032;444;JC_Expert;M237930;Undisclosed;20150412;20991231;1;40;5; 109.926,00 
E176967;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20150412;20991231;1;40;5; 244.745,00 
E177087;DIV03;DEP032;443;JC_Senior specialist;M237930;Undisclosed;20150412;20991231;1;40;5; 84.789,00 
E177150;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20150412;20991231;1;40;5; 253.676,00 
E177407;DIV09;DEP032;452;JC_Senior specialist;M300121;Undisclosed;20150412;20991231;1;40;5; 60.770,00 
E177417;DIV08;DEP032;443;JC_Senior specialist;M236190;Undisclosed;20150412;20991231;1;40;5; 62.489,00 
E178093;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20160127;20991231;1;40;5; 90.524,00 
E178419;DIV03;DEP032;443;JC_Senior specialist;M237930;Undisclosed;20160127;20991231;1;40;5; 97.463,00 
E179068;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20160127;20991231;1;40;5; 79.124,00 
E179247;DIV02;DEP032;253;JC_Senior specialist;M252825;Undisclosed;20160127;20991231;1;40;5; 73.053,00 
E179474;DIV02;DEP032;445;JC_Manager;M252825;Undisclosed;20160127;20991231;1;40;5; 55.440,00 
E179716;DIV02;DEP032;301;JC_Associate;M252825;Undisclosed;20160127;20991231;1;40;5; 77.090,00 
E179794;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20160127;20991231;1;40;5; 226.369,00 
E181089;DIV03;DEP032;442;JC_Specialist;M237930;Undisclosed;20160127;20991231;1;40;5; 236.736,00 
E181587;DIV02;DEP032;442;JC_Specialist;M252825;Undisclosed;20160127;20991231;1;40;5; 270.747,00 
E181730;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20160127;20991231;1;40;5; 55.107,00 
E181750;DIV02;DEP032;291;JC_Associate;M252825;Undisclosed;20160312;20991231;1;40;5; 257.462,00 
E181819;DIV03;DEP032;461;JC_Associate;M237930;Undisclosed;20160312;20991231;1;40;5; 87.920,00 
E182143;DIV02;DEP032;281;JC_Associate;M252825;Undisclosed;20160312;20991231;1;40;5; 266.537,00 
E154352;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20160312;20991231;1;40;5; 108.482,00 
E183409;DIV02;DEP032;232;JC_Senior specialist;M252825;Undisclosed;20160312;20991231;1;40;5; 42.180,00 
E183432;DIV09;DEP032;452;JC_Senior specialist;M300121;Undisclosed;20160312;20991231;1;40;5; 52.388,00 
E183578;DIV02;DEP032;442;JC_Specialist;M252825;Undisclosed;20160312;20991231;1;40;5; 65.718,00 
E183769;DIV03;DEP032;453;JC_Expert;M237930;Undisclosed;20160312;20991231;1;40;5; 103.851,00 
E183834;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20160312;20991231;1;40;5; 126.428,00 
E184224;DIV05;DEP032;401;JC_Associate;M044139;Undisclosed;20160312;20991231;1;40;5; 49.617,00 
E184393;DIV03;DEP032;443;JC_Senior specialist;M237930;Undisclosed;20160312;20991231;1;40;5; 91.187,00 
E185479;DIV02;DEP032;281;JC_Associate;M252825;Undisclosed;20160312;20991231;1;40;5; 109.104,00 
E185592;DIV03;DEP032;301;JC_Associate;M237930;Undisclosed;20160312;20991231;1;40;5; 87.395,00 
E186062;DIV02;DEP032;291;JC_Associate;M252825;Undisclosed;20160312;20991231;1;40;5; 16.233,00 
E186328;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20160312;20991231;1;40;5; 104.301,00 
E186723;DIV05;DEP032;461;JC_Associate;M044139;Undisclosed;20160312;20991231;1;40;5; 52.336,00 
E176619;DIV03;DEP032;322;JC_Senior specialist;M237930;Undisclosed;20160312;20991231;1;40;5; 60.344,00 
E187657;DIV02;DEP032;445;JC_Manager;M252825;Undisclosed;20170107;20991231;1;40;5; 125.487,00 
E187850;DIV03;DEP032;252;JC_Specialist;M237930;Undisclosed;20170107;20991231;1;40;5; 57.610,00 
E189392;DIV02;DEP032;351;JC_Associate;M252825;Undisclosed;20170107;20991231;1;40;5; 90.911,00 
E182152;DIV03;DEP032;453;JC_Expert;M237930;Undisclosed;20170107;20991231;1;40;5; 34.477,00 
E190397;DIV09;DEP032;433;JC_Senior specialist;M300121;Undisclosed;20170107;20991231;1;40;5; 56.286,00 
E190859;DIV03;DEP032;443;JC_Senior specialist;M237930;Undisclosed;20170107;20991231;1;40;5; 265.478,00 
E191451;DIV03;DEP032;443;JC_Senior specialist;M237930;Undisclosed;20170107;20991231;1;40;5; 62.714,00 
E191550;DIV02;DEP032;461;JC_Associate;M252825;Undisclosed;20170107;20991231;1;40;5; 82.518,00 
E192061;DIV09;DEP032;453;JC_Expert;M300121;Undisclosed;20170107;20991231;1;40;5; 33.366,00 
E192143;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20170107;20991231;1;40;5; 87.704,00 
E192365;DIV09;DEP032;402;JC_Specialist;M300121;Undisclosed;20170107;20991231;1;40;5; 30.429,00 
E192810;DIV02;DEP032;402;JC_Specialist;M252825;Undisclosed;20170107;20991231;1;40;5; 99.827,00 
E194393;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20170107;20991231;1;40;5; 98.705,00 
E195425;DIV02;DEP032;444;JC_Expert;M252825;Undisclosed;20170107;20991231;1;40;5; 33.724,00 
E196145;DIV06;DEP032;444;JC_Expert;M109659;Undisclosed;20170107;20991231;1;40;5; 46.240,00 
E196160;DIV02;DEP032;454;JC_Manager;M252825;Undisclosed;20170107;20991231;1;40;5; 35.308,00 
E197667;DIV02;DEP032;442;JC_Specialist;M252825;Undisclosed;20170107;20991231;1;40;5; 70.847,00 
E198163;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20170107;20991231;1;40;5; 89.149,00 
E199069;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20170107;20991231;1;40;5; 60.264,00 
E199253;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20170107;20991231;1;40;5; 114.596,00 
E199278;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20170107;20991231;1;40;5; 70.914,00 
E199280;DIV02;DEP032;461;JC_Associate;M252825;Undisclosed;20170107;20991231;1;40;5; 82.088,00 
E199520;DIV02;DEP032;361;JC_Associate;M252825;Undisclosed;20170107;20991231;1;40;5; 75.148,00 
E199816;DIV03;DEP032;252;JC_Specialist;M237930;Undisclosed;20170107;20991231;1;40;5; 109.721,00 
E200205;DIV02;DEP032;412;JC_Specialist;M252825;Undisclosed;20170107;20991231;1;40;5; 59.456,00 
M200979;DIV04;DEP032;383;JC_Senior specialist;M200979;Undisclosed;20170107;20991231;1;40;5; 100.332,00 
E201678;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20170107;20991231;1;40;5; 133.806,00 
E201894;DIV02;DEP032;454;JC_Manager;M252825;Undisclosed;20170107;20991231;1;40;5; 102.688,00 
E202614;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20170107;20991231;1;40;5; 290.804,00 
E202677;DIV03;DEP032;461;JC_Associate;M237930;Undisclosed;20170107;20991231;1;40;5; 31.281,00 
E203046;DIV02;DEP032;442;JC_Specialist;M252825;Undisclosed;20170107;20991231;1;40;5; 57.569,00 
E203851;DIV05;DEP032;461;JC_Associate;M044139;Undisclosed;20170107;20991231;1;40;5; 47.609,00 
E203971;DIV02;DEP032;461;JC_Associate;M252825;Undisclosed;20170312;20991231;1;40;5; 92.476,00 
E204013;DIV02;DEP032;442;JC_Specialist;M252825;Undisclosed;20170312;20991231;1;40;5; 78.359,00 
E204075;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20170312;20991231;1;40;5; 230.949,00 
E205581;DIV02;DEP032;432;JC_Specialist;M252825;Undisclosed;20170312;20991231;1;40;5; 51.590,00 
E206233;DIV03;DEP032;371;JC_Associate;M237930;Undisclosed;20170312;20991231;1;40;5; 90.450,00 
E206397;DIV03;DEP032;444;JC_Expert;M237930;Undisclosed;20170312;20991231;1;40;5; 88.343,00 
E206853;DIV03;DEP032;444;JC_Expert;M237930;Undisclosed;20170312;20991231;1;40;5; 131.081,00 
E207258;DIV02;DEP032;454;JC_Manager;M252825;Undisclosed;20170312;20991231;1;40;5; 30.854,00 
E207417;DIV02;DEP032;444;JC_Expert;M252825;Undisclosed;20170312;20991231;1;40;5; 106.066,00 
E207798;DIV09;DEP032;452;JC_Senior specialist;M300121;Undisclosed;20170312;20991231;1;40;5; 46.200,00 
E208048;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20170312;20991231;1;40;5; 79.775,00 
E208227;DIV09;DEP032;292;JC_Specialist;M300121;Undisclosed;20170312;20991231;1;40;5; 67.127,00 
E208256;DIV02;DEP032;442;JC_Specialist;M252825;Undisclosed;20170312;20991231;1;40;5; 80.215,00 
E208268;DIV03;DEP032;442;JC_Specialist;M266882;Undisclosed;20190112;20991231;1;40;5; 27.466,00 
E208295;DIV03;DEP032;402;JC_Specialist;M237930;Undisclosed;20190112;20991231;1;40;5; 72.767,00 
E209014;DIV02;DEP032;461;JC_Associate;M252825;Undisclosed;20190112;20991231;1;40;5; 109.195,00 
E209616;DIV03;DEP032;454;JC_Manager;M237930;Undisclosed;20190112;20991231;1;40;5; 68.642,00 
E210022;DIV02;DEP032;444;JC_Expert;M252825;Undisclosed;20190112;20991231;1;40;5; 78.042,00 
E210103;DIV03;DEP032;461;JC_Associate;M237930;Undisclosed;20190112;20991231;1;40;5; 80.983,00 
E210346;DIV05;DEP032;361;JC_Associate;M044139;Undisclosed;20190112;20991231;1;40;5; 48.405,00 
E210929;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20190112;20991231;1;40;5; 60.330,00 
E211311;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20190112;20991231;1;40;5; 290.300,00 
E212097;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20190112;20991231;1;40;5; 29.333,00 
E212821;DIV09;DEP032;444;JC_Expert;M300121;Undisclosed;20190112;20991231;1;40;5; 60.527,00 
E212964;DIV03;DEP032;301;JC_Associate;M237930;Undisclosed;20190812;20991231;1;40;5; 229.924,00 
E213002;DIV09;DEP032;401;JC_Associate;M300121;Undisclosed;20190312;20991231;1;40;5; 26.584,00 
E213244;DIV09;DEP032;441;JC_Associate;M300121;Undisclosed;20190312;20991231;1;40;5; 92.822,00 
E213258;DIV07;DEP032;462;JC_Specialist;M154464;Undisclosed;20190312;20991231;1;40;5; 49.385,00 
E201848;DIV03;DEP032;461;JC_Associate;M237930;Undisclosed;20190312;20991231;1;40;5; 82.112,00 
E215007;DIV03;DEP032;433;JC_Senior specialist;M266882;Undisclosed;20190312;20991231;1;40;5; 51.872,00 
E215326;DIV03;DEP032;500;JC_Senior Executive;M237930;Undisclosed;20190312;20991231;1;40;5; 69.340,00 
